"","ID","site","location","landscape","replicate","bbspecies","bborgan","kingdom","phylum","order","family","genus","species","plant.species","Abundance","binom.abund","native_exotic","pollination_mode","Flowering_months_duration","start_flowering","growth_form_category","plant_height_m","reference","inflorescence","structural_blossom_class","symmetry","nectar","pollen","oil","sugar.concentration","growth_form_numeric","structural_blossom_numeric","symmetry_numeric"
"4059","30_BSUB_lB","BSUB","BS","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Centaurea","scabiosa","Centaurea scabiosa",0.020626343617454,1,"N","biotic",3,6,"herb",2,NA,"1","dish_bowl","actinomorph",1,1,0,55.53333333,1,3,2
"4060","17_BSRF_pL","BSRF","BS","R","F","B.pascuorum","L","Viridiplantae","Streptophyta","Asterales","Asteraceae","Centaurea","scabiosa","Centaurea scabiosa",0.0206075915708303,1,"N","biotic",3,6,"herb",2,NA,"1","dish_bowl","actinomorph",1,1,0,55.53333333,1,3,2
"4061","32_BSUC_lB","BSUC","BS","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.0205528347306383,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"4062","16_ZHUC_pB","ZHUC","ZH","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Fagales","Fagaceae","Castanea","sativa","Castanea sativa",0.0205472894046456,1,"E","biotic",1,6,"tree",40,NA,"1","brush","no_symmetry",1,1,0,21.9,4,7,3
"4063","14_ZHRD_pB","ZHRD","ZH","R","D","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.020540942466772,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"4064","06_ZHUA_lB","ZHUA","ZH","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Campanulaceae","Campanula","rapunculoides","Campanula rapunculoides",0.0205300890723441,1,"N","biotic",4,6,"herb",1,NA,"1","bell_trumpet","actinomorph",1,1,0,NA,1,5,2
"4065","32_BEUA_pB","BEUA","BE","U","A","B.pascuorum","B","Viridiplantae","Streptophyta","Lamiales","Plantaginaceae","Linaria","vulgaris","Linaria vulgaris",0.0205067534260081,1,"N","biotic",4,6,"herb",1.2,NA,"1","gullet","sigomorph",1,1,0,39,1,2,1
"4066","09_ZHRE_pB","ZHRE","ZH","R","E","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.0205027951013022,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"4067","15_BEUB_pB","BEUB","BE","U","B","B.pascuorum","B","Viridiplantae","Streptophyta","Cornales","Hydrangeaceae","Hydrangea","quercifolia","Hydrangea quercifolia",0.0205014900832391,1,"E","biotic",2,7,"shrub",2,NA,"1","dish_bowl","actinomorph",1,1,0,NA,2,3,2
"4068","26_ZHUC_pB","ZHUC","ZH","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Lamiales","Plantaginaceae","Antirrhinum","majus","Antirrhinum majus",0.020492532614201,1,"N","biotic",3,6,"herb",1.5,NA,"1","gullet","sigomorph",1,1,0,1079.17,1,2,1
"4069","05_ZHUA_pB","ZHUA","ZH","U","A","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.0204884265108155,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"4070","02_BSUC_lB","BSUC","BS","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Asparagales","Amaryllidaceae","Allium","schoenoprasum","Allium schoenoprasum",0.0204874539077255,1,"N","biotic",4,5,"herb",0.5,NA,"1","dish_bowl","actinomorph",1,1,0,NA,1,3,2
"4071","24_BSUC_pB","BSUC","BS","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Securigera","varia","Securigera varia",0.0204780784479772,1,"N","biotic",3,6,"herb",1.2,NA,"1","flag","sigomorph",1,1,0,NA,1,1,1
"4072","29_BSUC_pB","BSUC","BS","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.0204765094249354,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"4073","29_BSRE_pB","BSRE","BS","R","E","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.0204751458258932,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"4074","30_BSUA_lB","BSUA","BS","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.020459795402046,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"4075","30_BEUA_pB_E5","BEUA","BE","U","A","B.pascuorum","B_E5","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.0204309123047279,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"4076","19_BSUC_pB","BSUC","BS","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Malpighiales","Hypericaceae","Hypericum","perforatum","Hypericum perforatum",0.0204296229532823,1,"N","biotic",4,6,"herb",0.7,NA,"1","dish_bowl","actinomorph",0,1,0,0,1,3,2
"4077","31_ZHRD_pB","ZHRD","ZH","R","D","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.0204273992923034,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"4078","11_ZHUA_lB","ZHUA","ZH","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Malpighiales","Hypericaceae","Hypericum","perforatum","Hypericum perforatum",0.0204226552292223,1,"N","biotic",4,6,"herb",0.7,NA,"1","dish_bowl","actinomorph",0,1,0,0,1,3,2
"4079","03_BSUC_pB","BSUC","BS","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Medicago","lupulina","Medicago lupulina",0.0204165844381851,1,"N","biotic",5,5,"herb",0.8,NA,"1","flag","sigomorph",1,1,0,29.67,1,1,1
"4080","08_BSRD_pB","BSRD","BS","R","D","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","sp.","Trifolium sp.",0.0203878957822175,1,NA,"biotic",NA,NA,"herb",NA,NA,"1","flag","sigomorph",1,1,0,NA,1,1,1
"4081","09_BSUC_lL","BSUC","BS","U","C","B.lapidarius","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.0203563305534496,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"4082","34_BSRE_lB","BSRE","BS","R","E","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.0203430677629714,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"4083","17_BSUB_pB","BSUB","BS","U","B","B.pascuorum","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Helianthus","pauciflorus","Helianthus pauciflorus",0.0203395787115338,1,"E","biotic",2,8,"herb",2,NA,"1","dish_bowl","actinomorph",1,1,0,NA,1,3,2
"4084","34_BSRE_lB","BSRE","BS","R","E","B.lapidarius","B","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Prunella","vulgaris","Prunella vulgaris",0.0203312541347699,1,"N","biotic",4,6,"herb",0.5,NA,"1","gullet","sigomorph",1,1,0,46.46666667,1,2,1
"4085","22_ZHUC_lB","ZHUC","ZH","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Lamiales","Plantaginaceae","Plantago","lanceolata","Plantago lanceolata",0.0203294658864121,1,"N","abiotic",6,4,"herb",0.4,NA,"1","brush","no_symmetry",0,1,0,0,1,7,3
"4086","12_BEUA_pB","BEUA","BE","U","A","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Onobrychis","viciifolia","Onobrychis viciifolia",0.0202958866622958,1,"E","biotic",4,5,"herb",0.8,NA,"1","flag","sigomorph",1,1,0,39.525,1,1,1
"4087","20_BSRD_lB","BSRD","BS","R","D","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Helianthus","pauciflorus","Helianthus pauciflorus",0.0202938910943888,1,"E","biotic",2,8,"herb",2,NA,"1","dish_bowl","actinomorph",1,1,0,NA,1,3,2
"4088","10_ZHRD_lB","ZHRD","ZH","R","D","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.0202924715652645,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"4089","20_BSUB_lL","BSUB","BS","U","B","B.lapidarius","L","Viridiplantae","Streptophyta","Asterales","Asteraceae","Asteraceae spc","sp.","Asteraceae sp.",0.0202910543073519,1,NA,NA,NA,NA,"herb",NA,NA,NA,"dish_bowl","actinomorph",1,1,0,NA,1,3,2
"4090","06_BEUC_lB","BEUC","BE","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Zinnia","elegans","Zinnia elegans",0.0202802253358371,1,"E","biotic",4,7,"herb",1,NA,"1","dish_bowl","actinomorph",1,1,0,NA,1,3,2
"4091","17_BSUC_lB","BSUC","BS","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Lavandula","angustifolia","Lavandula angustifolia",0.0202800009443539,1,"N","biotic",4,7,"shrub",0.38,NA,"1","stalk_disk","actinomorph",1,1,0,43.875,2,4,2
"4092","22_BSUA_pB","BSUA","BS","U","A","B.pascuorum","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Sonchus","oleraceus","Sonchus oleraceus",0.0202678886147339,1,"N","biotic",5,6,"herb",1,NA,"1","dish_bowl","actinomorph",1,1,0,501.17,1,3,2
"4093","19_BSUB_pB","BSUB","BS","U","B","B.pascuorum","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Helianthus","pauciflorus","Helianthus pauciflorus",0.0202627139526508,1,"E","biotic",2,8,"herb",2,NA,"1","dish_bowl","actinomorph",1,1,0,NA,1,3,2
"4094","29_BEUB_pB","BEUB","BE","U","B","B.pascuorum","B","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Hyssopus","officinalis","Hyssopus officinalis",0.0202580075538333,1,"E","biotic",3,7,"herb",0.6,NA,"1","gullet","sigomorph",1,1,0,45.56666667,1,2,1
"4095","16_ZHUB_lB","ZHUB","ZH","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Brassicales","Brassicaceae","Raphanus","sativus","Raphanus sativus",0.0202514743518415,1,"E","biotic",4,5,"herb",1,NA,"0","dish_bowl","actinomorph",1,1,0,112.32,1,3,2
"4096","11_ZHUA_lL","ZHUA","ZH","U","A","B.lapidarius","L","Viridiplantae","Streptophyta","Asterales","Asteraceae","Cichorium","intybus","Cichorium intybus",0.0202444514237856,1,"N","biotic",3,7,"herb",1.2,NA,"1","dish_bowl","actinomorph",1,1,0,NA,1,3,2
"4097","30_ZHUA_lB","ZHUA","ZH","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Bellis","perennis","Bellis perennis",0.0202336504877755,1,"N","biotic",10,2,"herb",0.05,NA,"1","dish_bowl","actinomorph",1,1,0,64.75,1,3,2
"4098","13_BSUB_lB","BSUB","BS","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Helianthus","pauciflorus","Helianthus pauciflorus",0.0202204023860075,1,"E","biotic",2,8,"herb",2,NA,"1","dish_bowl","actinomorph",1,1,0,NA,1,3,2
"4099","35_ZHUB_lB","ZHUB","ZH","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Ononis","spinosa","Ononis spinosa",0.0202152564083688,1,"N","biotic",2,6,"shrub",0.45,NA,"1","flag","sigomorph",0,1,0,NA,2,1,1
"4100","07_BEUC_lB","BEUC","BE","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Cichorium","intybus","Cichorium intybus",0.020199611270763,1,"N","biotic",3,7,"herb",1.2,NA,"1","dish_bowl","actinomorph",1,1,0,NA,1,3,2
"4101","03_BEUC_pB","BEUC","BE","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Fabaceae spc",NA,"Fabaceae sp.",0.020192489148896,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4102","22_ZHRE_lB","ZHRE","ZH","R","E","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.0201865259541048,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"4103","09_BSUB_lB","BSUB","BS","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Helianthus","pauciflorus","Helianthus pauciflorus",0.0201848468954041,1,"E","biotic",2,8,"herb",2,NA,"1","dish_bowl","actinomorph",1,1,0,NA,1,3,2
"4104","25_ZHUB_lB","ZHUB","ZH","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Lamiales","Orobanchaceae","Rhinanthus","alectorolophus","Rhinanthus alectorolophus",0.0201682309765841,1,"N","biotic",4,6,"herb",0.5,"arthasamen.ch","1","gullet","sigomorph",1,1,0,NA,1,2,1
"4105","23_BSUA_pB","BSUA","BS","U","A","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","sp.","Trifolium sp.",0.0201659844530399,1,NA,"biotic",NA,NA,"herb",NA,NA,"1","flag","sigomorph",1,1,0,NA,1,1,1
"4106","03_ZHRD_lB","ZHRD","ZH","R","D","B.lapidarius","B","Viridiplantae","Streptophyta","Malvales","Malvaceae","Tilia","dasystyla","Tilia dasystyla",0.0201644546043877,1,"E","biotic",1,6,"tree",35,"baumkunde.de","1","dish_bowl","actinomorph",NA,NA,NA,NA,4,3,2
"4107","16_BSRF_pB_E5","BSRF","BS","R","F","B.pascuorum","B_E5","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.0201605074105236,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"4108","17_ZHUA_lB","ZHUA","ZH","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Onobrychis","viciifolia","Onobrychis viciifolia",0.0201588838344319,1,"E","biotic",4,5,"herb",0.8,NA,"1","flag","sigomorph",1,1,0,39.525,1,1,1
"4109","20_ZHRD_lB","ZHRD","ZH","R","D","B.lapidarius","B","Viridiplantae","Streptophyta","Asparagales","Asparagaceae","Asparagus","officinalis","Asparagus officinalis",0.0201443549139782,1,"N","biotic",2,5,"herb",0.5,NA,"1","bell_trumpet","actinomorph",1,1,0,47.5,1,5,2
"4110","03_ZHRF_pB","ZHRF","ZH","R","F","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Securigera","varia","Securigera varia",0.0201278304761607,1,"N","biotic",3,6,"herb",1.2,NA,"1","flag","sigomorph",1,1,0,NA,1,1,1
"4111","24_ZHRD_lB","ZHRD","ZH","R","D","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.0200986925044123,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"4112","15_BEUB_lB","BEUB","BE","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Helianthus","pauciflorus","Helianthus pauciflorus",0.0200945230274184,1,"E","biotic",2,8,"herb",2,NA,"1","dish_bowl","actinomorph",1,1,0,NA,1,3,2
"4113","22_BSUA_pB","BSUA","BS","U","A","B.pascuorum","B","Viridiplantae","Streptophyta","Lamiales","Plantaginaceae","Plantago","lanceolata","Plantago lanceolata",0.0200916461050405,1,"N","abiotic",6,4,"herb",0.4,NA,"1","brush","no_symmetry",0,1,0,0,1,7,3
"4114","22_BSUC_pB","BSUC","BS","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Cornales","Hydrangeaceae","Hydrangea","longipes","Hydrangea longipes",0.0200754491216991,1,"E","biotic",2,7,"shrub",2,"efloras.org","1","dish_bowl","actinomorph",NA,1,NA,NA,2,3,2
"4115","24_BSUB_pB","BSUB","BS","U","B","B.pascuorum","B","Viridiplantae","Streptophyta","Solanales","Convolvulaceae","Calystegia","sepium","Calystegia sepium",0.0200736930989483,1,"N","biotic",4,6,"herb",3,NA,"0","bell_trumpet","actinomorph",1,1,0,1800.78,1,5,2
"4116","34_ZHUB_pB","ZHUB","ZH","U","B","B.pascuorum","B","Viridiplantae","Streptophyta","Malpighiales","Hypericaceae","Hypericum","perforatum","Hypericum perforatum",0.0200676260124243,1,"N","biotic",4,6,"herb",0.7,NA,"1","dish_bowl","actinomorph",0,1,0,0,1,3,2
"4117","07_BSRF_pB","BSRF","BS","R","F","B.pascuorum","B","Viridiplantae","Streptophyta","Asparagales","Amaryllidaceae","Allium","carinatum","Allium carinatum",0.0200203271520893,1,"N","biotic",2,7,"herb",0.6,NA,"1","dish_bowl","actinomorph",1,1,0,NA,1,3,2
"4118","04_BEUC_lB","BEUC","BE","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Prunella","vulgaris","Prunella vulgaris",0.0200086582429178,1,"N","biotic",4,6,"herb",0.5,NA,"1","gullet","sigomorph",1,1,0,46.46666667,1,2,1
"4119","15_ZHUB_lB","ZHUB","ZH","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Prunella","vulgaris","Prunella vulgaris",0.0200085689802913,1,"N","biotic",4,6,"herb",0.5,NA,"1","gullet","sigomorph",1,1,0,46.46666667,1,2,1
"4120","31_BSUA_lB","BSUA","BS","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Helianthus","pauciflorus","Helianthus pauciflorus",0.019990964535803,1,"E","biotic",2,8,"herb",2,NA,"1","dish_bowl","actinomorph",1,1,0,NA,1,3,2
"4121","04_ZHUA_lB","ZHUA","ZH","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.0199907533971215,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"4122","39_BSUB_pB","BSUB","BS","U","B","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.0199884413798601,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"4123","10_BSRE_lB","BSRE","BS","R","E","B.lapidarius","B","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Prunella","vulgaris","Prunella vulgaris",0.0199844041854814,1,"N","biotic",4,6,"herb",0.5,NA,"1","gullet","sigomorph",1,1,0,46.46666667,1,2,1
"4124","21_ZHUB_lB","ZHUB","ZH","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Malvales","Malvaceae","Tilia","hyrcana","Tilia hyrcana",0.0199815457061949,1,"E","biotic",NA,NA,"tree",NA,NA,"1","dish_bowl","actinomorph",NA,NA,NA,NA,4,3,2
"4125","27_ZHUB_pL","ZHUB","ZH","U","B","B.pascuorum","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.0199759918741728,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"4126","18_BSUC_lB","BSUC","BS","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.0199747903483048,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"4127","30_ZHUC_lB","ZHUC","ZH","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Malvales","Malvaceae","Tilia","hyrcana","Tilia hyrcana",0.0199669026884783,1,"E","biotic",NA,NA,"tree",NA,NA,"1","dish_bowl","actinomorph",NA,NA,NA,NA,4,3,2
"4128","28_ZHUA_lB","ZHUA","ZH","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Malvales","Malvaceae","Tilia","hyrcana","Tilia hyrcana",0.0199603565141455,1,"E","biotic",NA,NA,"tree",NA,NA,"1","dish_bowl","actinomorph",NA,NA,NA,NA,4,3,2
"4129","23_ZHUB_pB","ZHUB","ZH","U","B","B.pascuorum","B","Viridiplantae","Streptophyta","Malpighiales","Hypericaceae","Hypericum","perforatum","Hypericum perforatum",0.0199579831932773,1,"N","biotic",4,6,"herb",0.7,NA,"1","dish_bowl","actinomorph",0,1,0,0,1,3,2
"4130","17_ZHUB_pL","ZHUB","ZH","U","B","B.pascuorum","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Vicia","sepium","Vicia sepium",0.0199510703363914,1,"N","biotic",4,4,"herb",1,NA,"1","flag","sigomorph",1,1,0,56,1,1,1
"4131","05_ZHRE_lB","ZHRE","ZH","R","E","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.019920721368174,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"4132","17_BEUB_lB","BEUB","BE","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Lamiales","Plantaginaceae","Linaria","vulgaris","Linaria vulgaris",0.0198784205494525,1,"N","biotic",4,6,"herb",1.2,NA,"1","gullet","sigomorph",1,1,0,39,1,2,1
"4133","25_ZHRD_pB","ZHRD","ZH","R","D","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Fabaceae spc",NA,"Fabaceae sp.",0.0198764437281762,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4134","13_ZHRE_lB","ZHRE","ZH","R","E","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Centaurea","cyanus","Centaurea cyanus",0.0198736651832641,1,"N","biotic",5,6,"herb",0.8,NA,"1","dish_bowl","actinomorph",1,1,0,56.86666667,1,3,2
"4135","12_BSUC_pB","BSUC","BS","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.0198719182035566,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"4136","13_BSRF_lB","BSRF","BS","R","F","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","rubens","Trifolium rubens",0.019841752891053,1,"N","biotic",2,6,"herb",0.6,NA,"1","flag","sigomorph",1,1,0,NA,1,1,1
"4137","06_BSUA_lB","BSUA","BS","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Lamiales","Plantaginaceae","Plantago","lanceolata","Plantago lanceolata",0.0198382589707053,1,"N","abiotic",6,4,"herb",0.4,NA,"1","brush","no_symmetry",0,1,0,0,1,7,3
"4138","32_ZHUB_pB","ZHUB","ZH","U","B","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","sp.","Trifolium sp.",0.0198344114693925,1,NA,"biotic",NA,NA,"herb",NA,NA,"1","flag","sigomorph",1,1,0,NA,1,1,1
"4139","12_BSUA_lL","BSUA","BS","U","A","B.lapidarius","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.0198264893001735,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"4140","24_BEUB_pB","BEUB","BE","U","B","B.pascuorum","B","Viridiplantae","Streptophyta","Rosales","Rosaceae","Rubus","plicatus","Rubus plicatus",0.0198112587136657,1,"N","biotic",2,4,"shrub",1.2,NA,"1","dish_bowl","actinomorph",1,1,0,NA,2,3,2
"4141","34_ZHRD_pB","ZHRD","ZH","R","D","B.pascuorum","B","Viridiplantae","Streptophyta","Malvales","Malvaceae","Malva","moschata","Malva moschata",0.0198088676151515,1,"N","biotic",4,6,"herb",1,NA,"1","bell_trumpet","actinomorph",1,1,0,NA,1,5,2
"4142","04_BEUA_pB","BEUA","BE","U","A","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.0198066355167651,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"4143","03_ZHUB_pB","ZHUB","ZH","U","B","B.pascuorum","B","Viridiplantae","Streptophyta","Malpighiales","Hypericaceae","Hypericum","perforatum","Hypericum perforatum",0.0198008240612541,1,"N","biotic",4,6,"herb",0.7,NA,"1","dish_bowl","actinomorph",0,1,0,0,1,3,2
"4144","06_ZHRD_pB","ZHRD","ZH","R","D","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.0197751066304769,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
